id,dc_num,cc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,dateofbirth_year,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division
103054,NA,NA,0,0,0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,5,8,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-11,5,5,5,5,NA,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2019-10-25,2019-09-29,0,1980,39,4,8,0,NA,1,0,0,0,3,2500,1,8000,0,0,0,0.24997782707214355,7
100831,1,0,1,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,NA,NA,1,4,NA,NA,NA,NA,NA,NA,2,4,2,4,1,2,2,2,2,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,10,11,9,8,NA,NA,1000,1000,0,0,0,0,2000,0,100,150,0,100,350,0,3,0,1,1,1,0,0,2019-10-21,2019-09-21,0,1957,62,4,11,0,NA,1,0,0,0,NA,55000,1,110000,55000,50000,20000,0.24996763467788696,8
101561,1,1,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,4,2,1,4,4,4,4,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2013-03-06,3,3,14,9,12,700,980,0,0,0,320,0,0,2000,0,700,980,498,0,2178,0,3,0,1,0,0,0,0,NA,2019-09-20,0,1960,59,1,9,0,NA,1,0,0,0,2,80000,1,350000,0,50000,0,0.5338801741600037,8
102352,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,3,4,4,4,4,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-04,5,5,5,5,4,0,2000,0,0,0,0,0,0,2000,0,1000,5000,3000,0,9000,0,2,0,0,1,1,0,0,2019-10-18,2019-09-26,1,1984,35,1,11,0,NA,1,0,0,0,2,80000,1,270000,125000,60000,10000,0.24997036159038544,8
102505,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,7,1,1,4,2,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-25,5,15,16,5,1,150,0,0,0,0,0,0,0,150,0,300,0,0,NA,300,0,2,1,0,0,0,1,0,2019-10-18,2019-09-22,1,1957,61,2,9,0,NA,0,1,0,0,1,35000,0,NA,NA,25000,950,4.0001702308654785,5
103376,1,NA,0,1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,1,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-04,15,5,5,14,12,0,0,1000,0,0,0,0,0,1000,0,16,0,0,125,141,0,2,0,0,0,0,1,0,2019-10-18,2019-09-29,0,1982,36,6,9,0,NA,0,1,0,0,4,49000,1,54000,33000,36000,20000,2.4754762649536133,5
102592,1,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,2,1,4,1,1,1,1,1,3,8,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-03,1,1,16,1,4,NA,NA,NA,100,0,NA,0,0,100,0,0,0,0,0,0,NA,2,0,0,0,1,0,0,2019-11-03,2019-09-18,0,1952,67,1,8,0,NA,1,0,0,0,2,25000,1,70000,0,120000,3000,0.8185341954231262,5
103321,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,4,NA,NA,NA,4,NA,NA,NA,NA,4,7,2,7,1,1,4,4,4,7,6,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-11,5,10,1,14,14,0,2000,0,0,0,0,0,0,2000,0,0,3000,2000,0,5000,0,2,0,0,1,1,0,0,2019-11-08,2019-09-19,0,1960,59,5,10,0,NA,1,0,0,0,1,0,1,250000,40000,25000,5000,0.249980166554451,4
105159,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,3,4,4,4,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,5,5,5,12,12,0,0,0,0,2000,0,0,0,2000,0,0,1000,1000,0,2000,0,1,1,0,1,1,0,0,2019-10-11,2019-09-19,0,1968,50,4,9,0,NA,1,0,0,0,4,100000,1,125000,67000,20000,4000,1.0054852962493896,4
104287,1,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,NA,NA,4,NA,NA,NA,NA,NA,NA,2,7,4,1,1,4,4,4,4,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2019-09-27,10,1,1,1,NA,0,1000,0,0,0,0,0,0,1000,0,0,1000,0,0,1000,0,1,0,1,0,0,0,0,2019-10-23,2019-09-19,1,1950,69,1,10,0,NA,1,0,0,0,2,85000,1,68000,25000,0,45000,0.24997350573539734,4
104925,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,4,4,4,4,4,4,1,2,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,15,1,5,1,4,0,0,0,500,0,0,0,0,500,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2019-11-01,2019-09-19,1,1965,54,4,9,0,NA,1,0,0,0,1,65000,0,NA,NA,20000,9000,0.765383780002594,4
104530,1,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-26,10,3,3,14,NA,0,150,0,0,0,0,0,850,1000,0,0,150,0,0,150,0,3,0,1,0,1,1,0,2019-10-17,2019-09-19,1,1981,38,1,12,0,NA,1,0,0,0,4,40000,0,NA,NA,20000,40000,0.24997790157794952,3
104758,0,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,3,7,3,3,3,3,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2019-10-01,13,13,14,7,NA,0,0,0,2000,0,0,0,0,2000,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2019-10-31,2019-09-20,1,1948,71,1,10,0,NA,1,0,0,0,2,75000,1,110000,39000,50000,7000,0.6838107109069824,5
101241,1,NA,0,0,0,0,0,0,1,NA,NA,0,NA,0,0,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,6,4,1,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-29,5,10,5,1,4,0,0,0,0,0,0,0,100,700,600,0,0,0,0,0,0,1,1,0,1,1,0,0,2019-10-04,2019-09-19,0,1981,37,1,12,0,NA,1,0,0,0,4,32500,1,75000,38000,0,35000,0.7986441254615784,5
101682,NA,1,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,4,NA,NA,4,4,NA,NA,NA,NA,4,2,3,3,1,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-24,10,12,13,5,4,0,0,0,0,0,2000,0,0,2000,0,0,0,28000,0,28000,0,1,0,0,1,1,0,0,2019-11-27,2019-09-19,1,1947,72,2,15,0,NA,1,0,0,0,1,50000,1,380000,247000,100000,0,0.5106671452522278,5
103866,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,4,4,4,4,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,12,15,1,1,1,1500,500,0,0,0,0,0,0,2000,0,1500,500,0,0,2000,0,1,1,0,0,1,1,0,2019-11-01,2019-09-20,1,1977,42,1,13,0,NA,1,0,0,0,NA,100000,1,150000,0,0,40000,0.24996072053909302,7
100571,1,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,1,1,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2019-10-03,5,5,5,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,1,1,0,1,0,2019-11-03,2019-09-18,1,1964,55,1,9,0,NA,1,0,0,0,2,1177,1,6000,0,4000,15000,0.6710076928138733,7
104831,0,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,6,1,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-07-10,10,5,5,9,4,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,2,1,1,1,0,1,0,NA,2019-09-19,0,1964,55,1,9,0,NA,1,0,0,0,2,19500,1,55000,0,50000,2500,0.24997906386852264,7
102151,1,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,1,1,4,4,2,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,13,1,14,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,2019-09-19,0,1968,50,1,10,0,NA,1,0,0,0,3,70000,1,95000,48000,15000,9000,0.24998235702514648,3
100903,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,7,2,1,3,1,1,2,2,3,10,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-25,15,10,3,1,12,0,1000,0,0,0,0,0,0,1000,0,0,1731,380,0,2111,0,2,1,1,1,1,0,0,2019-11-02,2019-09-25,1,1964,55,1,11,0,NA,1,0,0,0,2,180000,1,375000,21000,100000,22500,0.24997679889202118,3
101831,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,5,NA,NA,NA,NA,NA,11,3,3,1,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-20,5,12,5,5,4,0,0,0,0,0,2000,0,0,2000,0,325,0,4200,0,4525,0,3,0,0,0,0,0,1,2019-10-18,2019-09-20,1,1963,56,1,13,0,NA,1,0,0,0,2,180000,1,120000,10000,50000,8000,0.24996715784072876,4
103719,NA,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,4,NA,NA,NA,NA,7,2,3,1,1,3,3,3,3,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-26,5,5,5,14,4,0,2000,0,0,0,0,0,0,2000,0,500,5000,8000,0,13500,0,1,0,1,1,0,0,0,2019-10-10,2019-09-19,0,1960,58,1,10,0,NA,1,0,0,0,2,NA,1,400000,0,500000,1000,0.24997222423553467,2
102431,5,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,2,NA,9,NA,NA,NA,NA,NA,NA,NA,6,4,4,3,1,4,4,4,3,4,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3,2,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,2019-10-18,13,10,14,12,12,NA,NA,400,NA,NA,NA,600,1000,2000,NA,0,0,0,0,0,NA,1,0,1,1,1,0,0,2019-11-01,2019-09-29,0,1975,44,1,13,0,NA,1,0,0,0,5,150000,1,180000,160000,0,8000,0.4463214874267578,2
104380,1,NA,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,2,1,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-03,10,1,11,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,1,0,0,1,0,2019-12-03,2019-09-19,0,1950,69,4,9,0,NA,1,0,0,0,2,8500,0,NA,NA,200,700,0.6029509902000427,7
101043,1,2,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,9,NA,NA,NA,NA,9,7,2,1,3,1,1,3,3,3,3,1,2,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-15,5,10,5,1,4,0,1000,0,1000,0,0,0,0,2000,0,0,0,0,0,0,0,3,0,0,1,1,0,1,2019-10-31,2019-09-18,1,1936,82,1,16,0,NA,1,0,0,0,2,72000,1,120000,0,2000000,4500,0.31998997926712036,6
104057,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,3,1,4,3,3,3,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,5,10,5,9,8,0,1500,0,500,0,0,0,0,2000,0,26,1831,0,0,1857,0,3,0,1,0,0,0,0,2019-10-17,2019-09-18,1,1969,49,1,9,0,NA,1,0,0,0,3,76000,1,160000,0,75000,32000,2.6880781650543213,6
102240,1,NA,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,2,4,1,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,1,5,1,12,1,0,300,0,0,0,200,0,0,500,0,0,0,240,0,240,0,2,0,1,0,1,0,0,2019-11-03,2019-09-21,0,1947,72,5,10,0,NA,1,0,0,0,5,2500,0,NA,NA,0,35000,0.538564145565033,9
104738,1,2,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,4,4,1,1,1,4,4,4,3,1,3,NA,NA,NA,1,1,NA,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-16,15,5,5,1,4,2000,0,0,0,0,0,0,0,2000,0,25000,13000,24000,0,62000,0,2,0,1,1,0,0,0,2019-10-29,2019-09-19,1,1952,67,1,13,0,NA,1,0,0,0,2,6800,1,179000,0,375000,9500,0.31998997926712036,6
104985,1,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,2,1,4,1,1,4,4,3,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,5,10,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2019-11-01,2019-09-19,0,1954,65,1,9,0,NA,1,0,0,0,2,24000,1,60000,0,0,20000,1.1498557329177856,6
103402,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,1,2,2,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-16,10,5,1,5,4,0,200,0,700,0,100,0,0,1000,0,100,300,100,0,500,0,2,0,0,0,0,1,0,2019-10-30,2019-09-22,0,1956,63,1,10,0,NA,1,0,0,0,2,35000,1,250000,75000,75000,5000,0.4110947847366333,6
104941,NA,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,5,10,5,5,5,5,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-22,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,0,100,100,0,0,0,0,0,NA,3,0,1,1,0,0,0,2019-11-05,2019-09-19,0,1965,54,4,9,0,NA,1,0,0,0,1,31000,0,NA,NA,25000,400,1.4948885440826416,7
100167,NA,1,1,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,1,1,4,2,2,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-25,1,1,1,1,NA,0,2000,0,0,0,0,0,0,2000,0,195,3095,25679,0,28969,0,1,0,0,1,1,0,0,2019-11-01,2019-09-20,1,1955,64,4,10,0,NA,1,0,0,0,4,180000,1,222500,0,75000,45000,0.38113608956336975,6
104443,1,1,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,3,4,4,4,4,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,5,5,5,5,12,0,0,0,0,0,2000,0,0,2000,0,0,5000,28000,0,33000,0,3,0,1,1,1,0,0,NA,2019-09-19,0,1981,37,1,13,0,NA,1,0,0,0,7,150000,1,200000,170000,40000,0,1.2256672382354736,6
101127,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,1,1,4,4,2,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,10,13,14,1,12,0,1000,0,0,0,1000,0,0,2000,0,0,1000,0,0,1000,0,2,1,0,1,0,1,1,2019-10-25,2019-10-07,0,1988,31,1,10,1,1,1,0,0,0,5,790,1,50000,38000,4000,12000,0.5618295073509216,7
102769,1,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,2,3,4,3,3,3,3,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-18,5,5,5,5,NA,0,0,0,0,0,0,0,2000,2000,0,17,0,0,0,17,0,1,0,0,0,0,1,0,2019-11-20,2019-10-01,0,1942,76,4,9,0,NA,1,0,0,0,1,0,1,89000,77000,80000,77000,2.1677536964416504,7
100278,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,4,1,1,1,4,3,13,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-11,3,1,3,1,4,2000,0,0,0,0,0,0,0,2000,0,8000,4546,0,0,12546,0,3,0,1,0,0,0,0,2019-10-25,2019-09-19,0,1958,61,2,9,0,NA,1,0,0,0,1,31446,0,NA,NA,0,0,1.192991018295288,2
102950,NA,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,5,1,5,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-08,1,10,1,1,8,0,0,0,0,0,137,0,0,137,0,0,0,137,0,137,0,2,0,1,1,0,1,0,2019-11-01,2019-09-19,0,1989,30,6,9,0,NA,1,1,0,0,3,10000,0,NA,NA,1200,22000,3.981628179550171,2
102417,NA,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,1,1,1,3,3,3,3,5,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,5,5,5,5,4,0,0,0,2000,0,0,0,0,2000,0,0,2500,0,0,2500,0,2,1,0,1,0,0,0,2019-10-11,2019-09-29,1,1963,56,1,14,0,NA,1,0,0,0,4,50000,0,NA,NA,0,200000,0.40370044112205505,2
101635,0,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,4,NA,4,NA,NA,NA,NA,3,2,3,2,3,3,3,3,3,10,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-08,5,5,5,5,4,0,0,0,2000,0,0,0,0,2000,0,500,5000,8355,0,13855,0,2,0,0,0,0,1,0,2019-11-08,2019-09-19,1,1947,72,5,11,0,NA,1,0,0,0,1,30000,1,50000,0,75000,0,0.5679149627685547,2
